ANO,REGIAO,UF,MUNICIPIO,AREA,DEPENDENCIA_ADM,LOCALIZACAO,NOTA_LP,NOTA_MT,SEXO,RACA_COR,MES_NASC,ANO_NASC,COMPUTADOR,ESC_MAE,ESC_PAI,USO_TEMPO_TELAS,AFAZERES_DOM,TRABALHO,PERSPECTIVAS
2017,Nordeste,MA,2101004,Interior,Municipal,Urbana,289.688793,163.928762,Feminino,NA,Janeiro,2001,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",NA,NA,Não,Somente continuar estudando
2017,Sul,PR,4107603,Interior,Estadual,Rural,249.611126,190.359629,Masculino,Branca,Abril,1999,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Nunca estudou,Entre 1 e 2 horas,Menos de 1 hora,Não,Ainda não sei
2017,Nordeste,CE,2303709,Interior,Municipal,Urbana,245.516367,239.527104,Masculino,Indígena,Fevereiro,2003,Não tem,Nunca estudou,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Menos de 1 hora,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Norte,PA,1501709,Interior,Municipal,Rural,152.604441,213.755878,Masculino,Parda,Dezembro,1999,"Sim, um",Não completou a 4.ª série/5.º ano do Ensino Fundamental,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Não vejo TV, não navego na internet e não jogo jogos eletrônicos",Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Sudeste,MG,3129657,Interior,Estadual,Urbana,278.083817,243.461756,Feminino,Branca,Dezembro,2002,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Entre 1 e 2 horas,Menos de 1 hora,Sim,Continuar estudando e trabalhar
2017,Nordeste,PB,2510808,Interior,Estadual,Urbana,244.329877,215.358758,Feminino,Parda,Agosto,2002,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Nordeste,AL,2708600,Interior,Municipal,Urbana,251.048678,244.339545,Feminino,Branca,Setembro,1999,Não tem,Não sei,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3165008,Interior,Estadual,Urbana,198.689709,216.235261,Masculino,Branca,Novembro,2002,"Sim, um",Não sei,Não sei,Menos de 1 hora,Não faço trabalhos domésticos,Sim,Somente trabalhar
2017,Sul,PR,4122156,Interior,Estadual,Rural,183.730098,231.072942,Feminino,Preta,NA,2002,Não tem,Não sei,Não sei,"Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,CE,2311801,Interior,Municipal,Rural,298.520755,282.414908,Feminino,Preta,Dezembro,2001,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,"Não vejo TV, não navego na internet e não jogo jogos eletrônicos",Menos de 1 hora,Não,Somente continuar estudando
2017,Centro-Oeste,MS,5002704,Capital,Federal,Urbana,288.286667,324.654025,Feminino,Branca,Agosto,2003,"Sim, dois",Não sei,Não sei,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Sudeste,SP,3508603,Interior,Estadual,Urbana,288.150917,229.650817,Feminino,Parda,Outubro,2003,"Sim, um",Completou a Faculdade,Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Ainda não sei
2017,Sudeste,RJ,3303500,Interior,Municipal,Urbana,231.775587,223.071564,Masculino,Preta,Julho,2002,Não tem,Não sei,Não sei,"Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3157005,Interior,Estadual,Urbana,318.713685,296.336122,Feminino,Branca,Março,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Ainda não sei
2017,Sudeste,SP,3518800,Interior,Estadual,Urbana,228.705289,192.055346,Feminino,Branca,Dezembro,2002,"Sim, um",Não sei,Não sei,Menos de 1 hora,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sul,RS,4306932,Interior,Municipal,Rural,314.450175,253.673675,Feminino,Parda,Outubro,2002,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Somente continuar estudando
2017,Centro-Oeste,MT,5101803,Interior,Estadual,Urbana,196.963964,225.994956,Masculino,NA,Fevereiro,2003,"Sim, dois","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Nordeste,BA,2925907,Interior,Municipal,Urbana,309.439158,318.667454,Masculino,Branca,Julho,2002,"Sim, um",Não sei,Não sei,"Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Ainda não sei
2017,Sul,RS,4302451,Interior,Estadual,Urbana,247.202775,274.781357,Feminino,Branca,Outubro,2002,"Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não sei,Mais de 3 horas,Menos de 1 hora,Não,Ainda não sei
2017,Norte,AM,1300805,Interior,Estadual,Rural,216.833165,161.504376,Feminino,NA,Fevereiro,2002,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Não vejo TV, não navego na internet e não jogo jogos eletrônicos",Entre 1 e 2 horas,Sim,Somente continuar estudando
2017,Sudeste,MG,3170206,Interior,Federal,Urbana,309.108047,315.889494,Masculino,Parda,Julho,2002,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Entre 1 e 2 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Sudeste,SP,3502804,Interior,Estadual,Urbana,236.980092,212.405184,Masculino,Parda,Julho,2003,"Sim, três",Não sei,Completou a Faculdade,Mais de 3 horas,Entre 1 e 2 horas,Não,Somente trabalhar
2017,Sudeste,MG,3154606,Interior,Estadual,Urbana,199.428786,198.324453,Feminino,Parda,Fevereiro,2003,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Entre 1 e 2 horas,NA,Sim,Somente continuar estudando
2017,Nordeste,PB,2504405,Interior,Estadual,Urbana,208.130948,216.597667,Masculino,Parda,Julho,2002,Não tem,Não sei,Não sei,Menos de 1 hora,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Nordeste,PI,2205599,Interior,Municipal,Urbana,244.549093,189.518673,Masculino,Parda,Junho,2001,Não tem,Não sei,Não sei,Menos de 1 hora,Menos de 1 hora,Não,Somente continuar estudando
2017,Nordeste,PB,2502508,Interior,Estadual,Urbana,189.649108,188.306424,Feminino,NA,Outubro,2002,"Sim, um",Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não completou a 4.ª série/5.º ano do Ensino Fundametal,"Não vejo TV, não navego na internet e não jogo jogos eletrônicos",Entre 1 e 2 horas,Sim,Continuar estudando e trabalhar
2017,Sul,PR,4125753,Interior,Estadual,Urbana,268.966416,269.21504,Feminino,Branca,Julho,2003,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3150000,Interior,Estadual,Urbana,158.054277,252.328235,Masculino,Preta,Junho,2002,Não tem,Nunca estudou,Nunca estudou,Menos de 1 hora,Menos de 1 hora,Não,Somente continuar estudando
2017,Sudeste,SP,3517901,Interior,Municipal,Urbana,141.632433,168.22459,Masculino,Amarela,Março,2002,"Sim, dois","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não sei,Menos de 1 hora,Não faço trabalhos domésticos,Sim,Somente continuar estudando
2017,Sudeste,RJ,3304557,Capital,Municipal,Urbana,181.307257,217.368087,NA,Amarela,Maio,2002,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Nunca estudou,"Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,PI,2211001,Capital,Municipal,Rural,344.347084,297.071497,Feminino,Parda,Março,2000,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,Mais de 3 horas,Não,Continuar estudando e trabalhar
2017,Sul,SC,4218707,Interior,Estadual,Urbana,203.24896,237.772532,Masculino,Parda,Julho,2002,"Sim, dois","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Entre 1 e 2 horas,Sim,Continuar estudando e trabalhar
2017,Centro-Oeste,GO,5205208,Interior,Estadual,Urbana,256.205967,244.664503,Feminino,Parda,Janeiro,2002,Não tem,Não sei,Não sei,"Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Somente trabalhar
2017,Nordeste,BA,2900504,Interior,Municipal,Rural,178.282907,224.756606,Masculino,Parda,Julho,2002,Não tem,Não sei,Não sei,"Não vejo TV, não navego na internet e não jogo jogos eletrônicos",Menos de 1 hora,Não,Somente continuar estudando
2017,Sudeste,SP,3520509,Interior,Estadual,Urbana,237.571243,242.501637,Masculino,Parda,Dezembro,2002,"Sim, um",Não sei,Não sei,Entre 1 e 2 horas,Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Nordeste,BA,2908606,Interior,Municipal,Urbana,256.900584,219.297323,Masculino,Parda,Julho,2002,"Sim, um",Não sei,Não sei,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3160801,Interior,Estadual,Urbana,286.829117,233.014697,Feminino,Branca,Julho,2002,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Centro-Oeste,MT,5103809,Interior,Estadual,Urbana,311.158236,236.763172,Feminino,Indígena,Dezembro,2002,"Sim, dois","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,Entre 1 e 2 horas,Menos de 1 hora,Não,Ainda não sei
2017,Centro-Oeste,GO,5218805,Interior,Estadual,Urbana,254.400558,246.399233,Feminino,Parda,Junho,2002,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Menos de 1 hora,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3551009,Interior,Estadual,Urbana,287.342642,251.691286,Masculino,Parda,Março,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,BA,2912905,Interior,Municipal,Urbana,182.40075,233.735932,Feminino,Parda,Agosto,2001,Não tem,Completou a Faculdade,Não sei,"Mais de 2 horas, até 3 horas","Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3550308,Capital,Estadual,Urbana,256.413008,220.788977,Feminino,Preta,Abril,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Completou a Faculdade,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Norte,PA,1501600,Interior,Estadual,Rural,231.973813,228.823946,Feminino,Branca,Dezembro,2002,Não tem,Completou a Faculdade,Não sei,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Ainda não sei
2017,Sudeste,SP,3550308,Capital,Estadual,Urbana,176.101099,194.012695,Masculino,Amarela,Fevereiro,2002,"Sim, um",Não sei,Não sei,"Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Ainda não sei
2017,Nordeste,BA,2924405,Interior,Municipal,Rural,214.856085,198.34491,Masculino,Branca,Abril,2000,Não tem,Não sei,Não sei,NA,Menos de 1 hora,Não,Ainda não sei
2017,Norte,PA,1502772,Interior,Municipal,Rural,283.398619,267.813428,Feminino,Parda,Dezembro,2002,"Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não sei,"Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3516200,Interior,Estadual,Urbana,196.835266,304.263889,Masculino,Branca,Abril,2003,"Sim, um",Não sei,Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Ainda não sei
2017,Nordeste,PE,2604106,Interior,Municipal,Urbana,369.614993,423.9686,Masculino,Parda,Agosto,2000,"Sim, um",Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não completou a 4.ª série/5.º ano do Ensino Fundametal,"Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,NA
2017,Nordeste,CE,2304350,Interior,Municipal,Urbana,200.881157,209.826647,Feminino,Branca,Outubro,2002,Não tem,Não sei,Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,ES,3201308,Interior,Municipal,Urbana,255.004767,275.695644,Masculino,Amarela,Julho,2003,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3542602,Interior,Estadual,Urbana,263.385404,256.388813,Feminino,Parda,Maio,2003,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não sei,Menos de 1 hora,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Norte,AC,1200401,Capital,Estadual,Urbana,274.455423,247.633447,Masculino,Preta,Novembro,2002,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não completou a 4.ª série/5.º ano do Ensino Fundametal,"Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,PE,2607307,Interior,Estadual,Urbana,231.165318,189.651361,Masculino,Parda,Setembro,1999,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não sei,Menos de 1 hora,Não faço trabalhos domésticos,Não,Ainda não sei
2017,Nordeste,AL,2709301,Interior,Municipal,Rural,221.510536,246.882031,Masculino,NA,Fevereiro,2003,Não tem,Não sei,Não sei,Menos de 1 hora,Entre 1 e 2 horas,Não,Ainda não sei
2017,Nordeste,PI,2203107,Interior,Estadual,Urbana,245.921414,289.474835,Masculino,Branca,Janeiro,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Entre 1 e 2 horas,Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Sudeste,SP,3543402,Interior,Estadual,Urbana,299.256692,252.751955,Feminino,Branca,Fevereiro,2003,"Sim, três","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Nordeste,CE,2312007,Interior,Municipal,Urbana,221.401947,229.805136,Masculino,Não quero declarar,Junho,2002,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Entre 1 e 2 horas,Menos de 1 hora,Sim,Continuar estudando e trabalhar
2017,Nordeste,BA,2912509,Interior,Municipal,Rural,253.571678,246.402028,Feminino,Parda,Março,2002,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não sei,Entre 1 e 2 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Norte,AM,1302603,Capital,Municipal,Rural,182.326815,183.67949,Feminino,Indígena,Abril,1998 ou antes,Não tem,Não sei,Não sei,"Não vejo TV, não navego na internet e não jogo jogos eletrônicos",Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Centro-Oeste,MS,5003207,Interior,Estadual,Urbana,233.161185,222.618668,Feminino,Parda,Outubro,2002,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Menos de 1 hora,Entre 1 e 2 horas,Sim,Continuar estudando e trabalhar
2017,Sudeste,SP,3549102,Interior,Estadual,Urbana,282.283915,294.344957,Masculino,Branca,Junho,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Sudeste,MG,3136702,Interior,Estadual,Urbana,185.749049,221.425199,Masculino,Não quero declarar,Abril,2002,Não tem,Completou a Faculdade,Não sei,"Não vejo TV, não navego na internet e não jogo jogos eletrônicos",Mais de 3 horas,Sim,Continuar estudando e trabalhar
2017,Sul,SC,4202909,Interior,Municipal,Urbana,322.528184,336.918982,Masculino,Branca,Setembro,2002,"Sim, dois",Não completou a 4.ª série/5.º ano do Ensino Fundamental,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,Entre 1 e 2 horas,Sim,Continuar estudando e trabalhar
2017,Sudeste,SP,3528403,Interior,Municipal,Urbana,250.616415,294.214896,Masculino,Branca,Abril,2002,"Sim, um",Não sei,"Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Não faço trabalhos domésticos,Sim,Continuar estudando e trabalhar
2017,Nordeste,BA,2914802,Interior,Estadual,Urbana,179.332931,225.875514,Feminino,NA,Maio,2003,"Sim, um",NA,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",NA,NA,NA,NA
2017,Sudeste,RJ,3300902,Interior,Estadual,Urbana,252.251806,271.212464,Feminino,Branca,Julho,2002,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",NA,NA,NA,NA
2017,Centro-Oeste,MS,5002704,Capital,Municipal,Urbana,265.296262,285.941937,Feminino,Indígena,Outubro,2003,Não tem,Não sei,Não sei,Menos de 1 hora,Entre 1 e 2 horas,Não,Ainda não sei
2017,Sudeste,RJ,3305554,Interior,Municipal,Urbana,264.720151,240.551163,Feminino,Parda,Maio,2002,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,CE,2313302,Interior,Municipal,Rural,303.14678,320.381001,Feminino,Branca,Agosto,2002,"Sim, três","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade","Mais de 2 horas, até 3 horas",Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Sul,PR,4126272,Interior,Estadual,Urbana,216.867598,227.30211,Masculino,Parda,Setembro,2001,"Sim, um",Não sei,Não sei,Mais de 3 horas,Entre 1 e 2 horas,Sim,Somente continuar estudando
2017,Norte,AC,1200401,Capital,Estadual,Urbana,144.449687,146.656915,Feminino,Branca,Janeiro,2003,"Sim, quatro ou mais",Não sei,"Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Nordeste,SE,2800308,Capital,Estadual,Urbana,198.766398,248.732961,Feminino,Preta,Abril,2002,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não completou a 4.ª série/5.º ano do Ensino Fundametal,"Mais de 2 horas, até 3 horas","Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Norte,PA,1501402,Capital,Estadual,Urbana,276.980793,244.835701,Feminino,Indígena,Maio,2003,"Sim, dois",Não sei,Não sei,"Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,MA,2106201,Interior,Municipal,Urbana,255.650516,225.672737,Feminino,Branca,Novembro,2002,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Menos de 1 hora,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Norte,AM,1302603,Capital,Estadual,Urbana,324.142419,319.837225,Masculino,Parda,Outubro,2002,Não tem,Completou a Faculdade,"Completou o Ensino Médio, mas não completou a Faculdade","Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3138401,Interior,Municipal,Urbana,228.888805,246.191034,Feminino,Parda,Junho,2003,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não completou a 4.ª série/5.º ano do Ensino Fundametal,"Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3136520,Interior,Estadual,Urbana,256.030109,239.808298,Masculino,Preta,Janeiro,2003,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Nordeste,BA,2927408,Capital,Estadual,Urbana,263.534541,258.262547,Feminino,Indígena,Abril,2004,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,Entre 1 e 2 horas,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3118601,Interior,Municipal,Urbana,256.450472,274.572096,Masculino,Preta,Janeiro,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade","Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sul,RS,4309001,Interior,Municipal,Urbana,246.153632,262.018288,Feminino,Parda,Agosto,2002,"Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3501608,Interior,Municipal,Urbana,283.313334,331.306721,Masculino,Branca,Fevereiro,2003,"Sim, dois","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,MA,2111201,Interior,Municipal,Urbana,211.072548,207.714923,Masculino,Preta,Março,2002,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Sudeste,SP,3516408,Interior,Estadual,Urbana,183.716875,167.363066,Masculino,Não quero declarar,Maio,2003,"Sim, três","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,"Mais de 2 horas, até 3 horas",Sim,Continuar estudando e trabalhar
2017,Nordeste,MA,2101400,Interior,Municipal,Urbana,211.611251,226.501397,Feminino,Parda,Março,2003,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Menos de 1 hora,"Mais de 2 horas, até 3 horas",Não,Somente continuar estudando
2017,Sudeste,SP,3552502,Interior,Estadual,Urbana,222.769695,192.343751,Feminino,Branca,Maio,2003,"Sim, três","Completou o Ensino Médio, mas não completou a Faculdade",Completou a Faculdade,Mais de 3 horas,Menos de 1 hora,Sim,Continuar estudando e trabalhar
2017,Sul,RS,4314902,Capital,Estadual,Urbana,143.224741,251.498234,NA,Branca,Maio,2002,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",NA,Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3153400,Interior,Municipal,Urbana,368.489216,326.486679,Feminino,Parda,Setembro,2002,"Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Nordeste,BA,2910404,Interior,Municipal,Rural,267.962064,233.697869,Feminino,Parda,Julho,2002,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,PI,2208007,Interior,Estadual,Urbana,280.931979,260.723431,Feminino,Parda,Abril,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Norte,PA,1501402,Capital,Estadual,Urbana,213.544532,173.518041,Feminino,Preta,Dezembro,2003,Não tem,NA,Não sei,NA,Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Sudeste,SP,3550308,Capital,Estadual,Urbana,265.380445,232.553586,Feminino,Parda,Julho,2003,"Sim, dois",Não sei,Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,PB,2500809,Interior,Municipal,Rural,225.499902,179.216375,Masculino,Não quero declarar,Fevereiro,2003,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Nunca estudou,Menos de 1 hora,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3143302,Interior,Municipal,Urbana,178.967331,211.620847,Masculino,Preta,Maio,2001,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Entre 1 e 2 horas,Entre 1 e 2 horas,Sim,Somente trabalhar
2017,Sudeste,MG,3101508,Interior,Municipal,Urbana,298.049211,288.789539,Masculino,Preta,Dezembro,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Completou a Faculdade,Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
